route_id,nombre_punto_interes,lat,long,val_descripcion,cast_descripcion,eng_descripcion,images
22,Església de Sant Esteban,-0.3726303,39.476055,"L’últim punt d’aquest tram de la nostra ruta és l’Església de Sant Esteban, a la qual arribem seguint pel Carrer dels Trinitaris i baixant per la del Tossalet, construïda en el S. XV sobre una antiga mesquita i reformada per a pal·liar la seua deterioració en el S. XVII.","El último punto de este tramo de nuestra ruta es la Iglesia de San Esteban, a la cual llegamos siguiendo por la Calle de los Trinitarios y bajante por la del Tossalet, construida en el S. XV sobre una antigua mezquita y reformada para paliar su deterioro en el S. XVII.","The last point of this section of our route is the Church of San Esteban, which we reach by following Calle de los Trinitarios and going down Calle del Tossalet, built in the 15th century on an old mosque and renovated to alleviate its deterioration in the S. XVII.",None
22,Palacio i Església del Temple,-0.3711551,39.476433,"Deixem l’Església de Sant Esteban i ens dirigim en direcció al Jardí del Túria per a arribar al Palacio i Església del Temple, conegut així per haver pertangut antigament a l’Ordre dels Templarios. Conjunt arquitectònic format pel convent, el col·legi i l’església construït en temps de Carlos III sobre les ruïnes d’un antic monestir seguint l’estil neoclàssic. Avui dia serveix de seu de la delegació del Govern central.","Dejamos la Iglesia de San Esteban y nos dirigimos en dirección al Jardín del Turia para llegar al Palacio e Iglesia del Temple, conocido así por haber pertenecido antiguamente a la Orden de los Templarios. Conjunto arquitectónico formado por el convento, el colegio y la iglesia construido en tiempo de Carlos III sobre las ruinas de un antiguo monasterio siguiendo el estilo neoclásico. Hoy en día sirve de sede de la delegación del Gobierno central.","We leave the Church of San Esteban and head towards the Jardín del Turia to reach the Palace and Church of the Temple, thus known for having formerly belonged to the Order of the Templars. Architectural complex formed by the convent, the school and the church built in the time of Carlos III on the ruins of an old monastery following the neoclassical style. Today it serves as the headquarters of the central government delegation.",None
23,Torres dels Serrans,-0.3759842,39.479126,"El nostre recorregut s’inicia en les Torres dels Serrans, monument gòtic del S. XIV. És una de les portes fortificades de la ciutat medieval, que encara avui es manté en peus ja que va sobreviure als plans urbanístics que van demolir la muralla en el S. XIX. Molt recomanable fer una visita pel seu interior i pujar a la part més alta per a gaudir d’unes precioses vistes de la ciutat.","Nuestro recorrido se inicia en las Torres de los Serranos, monumento gótico del S. XIV. Es una de las puertas fortificadas de la ciudad medieval, que todavía hoy se mantiene en pie puesto que sobrevivió a los planes urbanísticos que demolieron la muralla en el S. XIX. Muy recomendable hacer una visita por su interior y subir a la parte más alta para disfrutar de unas preciosas vistas de la ciudad.","Our tour begins at the Torres de los Serranos, a Gothic monument from the 14th century. It is one of the fortified gates of the medieval city, which is still standing today since it survived the urban plans that demolished the wall in the 19th century. It is highly recommended to visit its interior and climb to the highest part to enjoy beautiful views of the city.",None
23,Pont de la Trinitat,-0.372787,39.478943,"Des de la Calle Comte de Trénor creuem a l’altre marge de l’antic llit del riu pel Pont de la Trinitat, el més antic de la nostra ciutat i el primer que es va realitzar en pedra carreu reemplaçant a un altre antic de fusta. ","Desde la Calle Comte de Trénor cruzamos al otro margen del antiguo lecho del río por el Pont de la Trinidad, el más antiguo de nuestra ciudad y lo primero que se realizó en piedra sillar reemplazando a otro antiguo de madera. ","From Calle Comte de Trénor we cross to the other side of the old riverbed by the Pont de la Trinidad, the oldest in our city and the first to be made of ashlar stone, replacing another old one made of wood. ","['https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/9dpe5v9cik9vnrj6mr4smqge08/1657905300000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vZtDLhXBtnuYNRRa7uxAHV7o8HHnI_u6sffEsCrnI1RANRkC9UMOk4RO2E2kz5jZa9XqlKyey-r6xb3Lix-ZeRwZYH6QPrBp5q33_5lB1HlJsPtXMI8sPMmpIAg1P-u5oxPf687xixhdC0Ep0IQdLTqaqiqcObs5WyNOzPO2T6TbnhtmfnsuLX9mtJ1joaHg1PT?session=0&fife', 'https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/5pus6puvi20eam262ichee8304/1657905300000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vZZmf5KD9J-zM14OJxmSv5LHGhOgVEx-7_KcDVVb_EGpK0YBeUBIhteSaEbp-GU0WfZ9YKM9lpI7i7zgJCu7zspRgyfBcxy1dSIWm2EccK1iDHkNw8zhqNGRqSKPtFyEiAV2FXq8j3N3I6i3zxax082Ow_xp0wT1FXyxPFHI7K0NgNiQgc4hoiOMrtjWSsd6m2e?session=0&fife']"
23,Monestir de la Trinitat,-0.3724115,39.479954,"La seua construcció es va iniciar en 1401, encara que va haver de tornar-se a edificar en el S. XVI després d’una riuada. Pren el seu nom del Monestir de la Trinitat, que es troba a escassos metres de distància.","Su construcción se inició en 1401, aunque tuvo que volverse a edificar en el S. XVI después de una riada. Toma su nombre del Monasterio de la Trinidad, que se encuentra en escasos metros de distancia.","Its construction began in 1401, although it had to be rebuilt in the 16th century after a flood. It takes its name from the Trinidad Monastery, which is located a few meters away.",None
23,Museu de Belles Arts Sant Pius V,-0.3710489,39.479027,"Des d’aquest punt, avancem pel marge de l’antic riu en direcció als Jardins del Real. Abans d’arribar, una parada obligatòria és el Museu De Belles arts Sant Pius V, en el qual podem gaudir d’una extraordinària selecció d’obres mestres de la pintura valenciana que porten la signatura de Ribera, Sorolla, Pinazo… a part de quadres de Velázquez, Murillo i altres referents clàssics.","Desde este punto, avanzamos por el margen del antiguo río en dirección a los Jardines del Real. Antes de llegar, una parada obligatoria es el Museo De Bellas artes San Pío V, en el cual podemos disfrutar de una extraordinaria selección de obras maestras de la pintura valenciana que llevan la firma de Ribera, Sorolla, Pinazo… aparte de cuadros de Velázquez, Murillo y otros referentes clásicos.","From this point, we advance along the bank of the old river in the direction of the Jardines del Real. Before arriving, a mandatory stop is the San Pío V Fine Arts Museum, where we can enjoy an extraordinary selection of masterpieces of Valencian painting signed by Ribera, Sorolla, Pinazo... apart from paintings by Velázquez, Murillo and other classic referents.",None
23,Jardins del Reial,-0.3676425,39.479115,"Deixem arrere el museu i de seguida arribem als Jardins del Reial o Vivers, com coneixen la majoria de valencians a aquest parc urbà, un dels pulmons verds de la ciutat. Sens dubte és el jardí més emblemàtic de València, per la seua extensió, la seua història, el seu valor paisatgístic, varietat botànica… Un lloc molt volgut i freqüentat.","Dejamos atrás el museo y enseguida llegamos a los Jardines del Real o Viveros, como conocen la mayoría de valencianos a este parque urbano, uno de los pulmones verdes de la ciudad. Sin duda es el jardín más emblemático de València, por su extensión, su historia, su valor paisajístico, variedad botánica… Un lugar muy querido y frecuentado.","We leave the museum behind and immediately arrive at the Jardines del Real or Viveros, as most Valencians know this urban park, one of the citys green lungs. It is undoubtedly the most emblematic garden in Valencia, due to its extension, its history, its landscape value, botanical variety… A much loved and frequented place.",None
23,Palau de Benicarló,-0.3747986,39.477745,"Aquest segon recorregut de la nostra ruta ho iniciem en la Calle Salvador. Abans haurem tornat a creuar el Pont de la Trinitat cap al centre històric. En un parell de minuts doblegarem pel Carrer de la Va unir i eixirem a la Plaça de Sant Lorenzo. En aquesta plaça trobarem el Palau de Benicarló o Palau dels Borja. Ací es reuneixen tots els dies les Corts Valencianes. Aquest edifici, construït a cavall entre el S. XV i el XVI, barreja els estils gòtic i renaixentista.","Este segundo recorrido de nuestra ruta lo iniciamos en la Callo Salvador. Antes habremos vuelto a cruzar el Pont de la Trinidad hacia el centro histórico. En un par de minutos doblaremos por la Calle de la Unió y saldremos a la Plaza de San Lorenzo. En esta plaza encontraremos el Palacio de Benicarló o Palau de Borja. Aquí se reúnen todos los días las Cortes Valencianas. Este edificio, construido a caballo entre el S. XV y el XVI, mezcla los estilos gótico y renacentista.","We started this second tour of our route in Callo Salvador. Before we will have crossed the Pont de la Trinidad back to the historic center. In a couple of minutes we will turn onto Calle de la Unió and come out at Plaza de San Lorenzo. In this square we will find the Palace of Benicarló or Palau de Borja. The Valencian Parliament meets here every day. This building, built between the 15th and 16th centuries, mixes Gothic and Renaissance styles.",None
23,Església de Sant Lorenzo ,-0.3748737,39.478035,"Quasi enfronte tenim l’Església de Sant Lorenzo (S. XIII), edificada sobre una antiga mesquita i una de les deu primeres esglésies de la ciutat. El temple actual obeeix a les obres desenvolupades en el S. XVII, exemple del barroc.","Casi enfrento tenemos la Iglesia de San Lorenzo (S. XIII), edificada sobre una antigua mezquita y una de las diez primeras iglesias de la ciudad. El templo actual obedece a las obras desarrolladas en el S. XVII, ejemplo del barroco.","Almost opposite we have the Church of San Lorenzo (13th century), built on an old mosque and one of the first ten churches in the city. The current temple obeys the works carried out in the 17th century, an example of the baroque.",None
23,Església del Salvador,-0.3739003,39.47704,"A continuació tornarem al Carrer Salvador per la de Samaniego i una vegada allí accedirem al Carrer Trinitaris. En el número 1 trobem l’Església del Salvador (S. XIII), declarada Monument Històric Artístic Nacional. Aquesta va ser la primera església que es va construir a València després de la conquesta de Jaume I en 1238.","A continuación volveremos a la Calle Salvador por la de Samaniego y una vez allí accederemos en la Calle Trinitarios. En el número 1 encontramos la Iglesia del Salvador (S. XIII), declarada Monumento Histórico Artístico Nacional. Esta fue la primera iglesia que se construyó en València después de la conquista de Jaime I en 1238.","Then we will return to Calle Salvador through Samaniego and once there we will access Calle Trinitarios. At number 1 we find the Church of El Salvador (13th century), declared a National Historic-Artistic Monument. This was the first church that was built in Valencia after the conquest of Jaime I in 1238.",None
23,Antic Seminari,-0.374367,39.476604,"Molt prop d’aquesta església tenim l’Antic Seminari (S. XIX), que avui dia, a part de funcionar com a residència eclesiàstica, alberga la Facultat de Teologia.","Mucho cerca de esta iglesia tenemos el Antiguo Seminario (S. XIX), que hoy en día, aparte de funcionar como residencia eclesiástica, alberga la Facultad de Teología.","Very close to this church we have the Old Seminary (19th century), which today, apart from functioning as an ecclesiastical residence, houses the Faculty of Theology.",None
23,L’Almodí,-0.3736777,39.47649,"Si baixem per la Plaza Conde del Real i seguim pel Carrer del Comte d’Olocau, arribarem en un parell de minuts a la Plaça de Sant Lluís Bertrán. Ací trobarem l’últim punt de destinació de la nostra ruta: L’Almodí, un antic magatzem de blat de grans dimensions els orígens de les quals es remunten al S. XIV. Actualment aquest espai és un centre d’exposicions artístiques.","Si bajamos por la Plaza Conde del Real y seguimos por la Calle del Conde de Olocau, llegaremos en un par de minutos en la Plaza de Sant Lluís Bertrán. Aquí encontraremos el último punto de destino de nuestra ruta: El Pósito, un antiguo almacén de trigo de grandes dimensiones los orígenes de las cuales se remontan al S. XIV. Actualmente este espacio es un centro de exposiciones artísticas.","If we go down Plaza Conde del Real and continue along Calle del Conde de Olocau, we will arrive in Plaza de Sant Lluís Bertrán in a couple of minutes. Here we will find the last destination point of our route: El Pósito, an old large wheat warehouse whose origins date back to the 14th century. Currently this space is a center for artistic exhibitions.",None
5,Parc Wangari Maathai,-0.4005011,39.451614,"En aquesta primera fase de la ruta, situada al Parc Wangari Maathai, podem trobar una olivera, un lledoner o un om, arbres freqüents en tota la conca del Mediterrani i que serveixen com a introducció a aquesta ruta.","En esta primera fase de la ruta, situada en el Parque Wangari Maathai, podemos encontrar un olivo, un almez o un olmo, árboles frecuentes en toda la cuenca del Mediterráneo y que sirven como introducción a esta ruta.","In this first phase of the route, located in the Wangari Maathai Park, we can find an olive tree, hackberry or elm, common trees throughout the Mediterranean basin and which serve as an introduction to this route.",None
5,Molí del Tell,-0.3939108,39.447754,"Dues grans oliveres, possiblement l’arbre més característic de tota la conca del Mediterrani, destaquen a l’entorn d’aquest antic molí, prop del parc de la Rambleta i de l’última fase del recorregut.","Dos grandes olivos, posiblemente el árbol más característico de toda la cuenca del Mediterráneo, destacan en el entorno de este antiguo molino, cerca del parque de la Rambleta y de la última fase del recorrido.","Two large olive trees, possibly the most characteristic tree in the entire Mediterranean basin, stand out in the surroundings of this old mill, near the Rambleta park and the last phase of the route.",None
5,Parc de la Rambleta,-0.3947477,39.445045,"Exemplars d’espins blancs, xicranda (Jacaranda mimosifolia), arboços o alzines formen part del Parc de la Rambleta, element principal de la ruta.","Ejemplares de espines blancos, xicranda (Jacaranda mimosifolia), madroños o encinas forman parte del Parque de la Rambleta, elemento principal de la ruta.","Exemplars of white thorns, xicranda (Jacaranda mimosifolia), strawberry trees or holm oaks form part of the Rambleta Park, the main element of the route.",None
